The SAS System,,,,,,,,,,,
,,,,,,,,,,,
IPO_Firm_Name,IPODate,PERMNO,Names Date,Returns,Value-Weighted,Return on the S&P,,,,,
,,,,,Return-incl. dividends,500 Index,Holding Returns,Month,1+  Daily Return,1+Vwretd,1+SPrtrn
Inspire Medical Systems Inc,5/3/2018,17799,2/19/2019,-0.002087,0.002351,0.001499,,,0.997913,1.002351,1.001499
Inspire Medical Systems Inc,5/3/2018,17799,2/20/2019,0.015513,0.002105,0.001777,,,1.015513,1.002105,1.001777
Inspire Medical Systems Inc,5/3/2018,17799,2/21/2019,-0.025918,-0.003534,-0.003526,,,0.974082,0.996466,0.996474
Inspire Medical Systems Inc,5/3/2018,17799,2/22/2019,0.006167,0.006367,0.006411,,,1.006167,1.006367,1.006411
Inspire Medical Systems Inc,5/3/2018,17799,2/25/2019,-0.002977,0.001355,0.001232,,,0.997023,1.001355,1.001232
Inspire Medical Systems Inc,5/3/2018,17799,2/26/2019,-0.011418,-0.001496,-0.00079,,,0.988582,0.998504,0.99921
Inspire Medical Systems Inc,5/3/2018,17799,2/27/2019,0.065743,0.000503,-0.000544,,,1.065743,1.000503,0.999456
Inspire Medical Systems Inc,5/3/2018,17799,2/28/2019,0.033678,-0.002832,-0.002826,,,1.033678,0.997168,0.997174
Inspire Medical Systems Inc,5/3/2018,17799,3/1/2019,-0.03629,0.006074,0.006895,,,0.96371,1.006074,1.006895
Inspire Medical Systems Inc,5/3/2018,17799,3/4/2019,-0.023096,-0.004235,-0.003881,,,0.976904,0.995765,0.996119
Inspire Medical Systems Inc,5/3/2018,17799,3/5/2019,0.027411,-0.00132,-0.001131,,,1.027411,0.99868,0.998869
Inspire Medical Systems Inc,5/3/2018,17799,3/6/2019,-0.062365,-0.007768,-0.006524,0.028910753,10,0.937635,0.992232,0.993476
Inspire Medical Systems Inc,5/3/2018,17799,3/7/2019,-0.023297,-0.007494,-0.008126,,,0.976703,0.992506,0.991874
Inspire Medical Systems Inc,5/3/2018,17799,3/8/2019,0.020758,-0.0019,-0.002132,,,1.020758,0.9981,0.997868
Inspire Medical Systems Inc,5/3/2018,17799,3/11/2019,0.025508,0.014348,0.014666,,,1.025508,1.014348,1.014666
Inspire Medical Systems Inc,5/3/2018,17799,3/12/2019,-0.026091,0.002743,0.002953,,,0.973909,1.002743,1.002953
Inspire Medical Systems Inc,5/3/2018,17799,3/13/2019,-0.000179,0.006419,0.00695,,,0.999821,1.006419,1.00695
Inspire Medical Systems Inc,5/3/2018,17799,3/14/2019,0.009289,-0.000989,-0.000868,,,1.009289,0.999011,0.999132
Inspire Medical Systems Inc,5/3/2018,17799,3/15/2019,0.012212,0.004549,0.004985,,,1.012212,1.004549,1.004985
Inspire Medical Systems Inc,5/3/2018,17799,3/18/2019,0.011016,0.004449,0.003706,,,1.011016,1.004449,1.003706
Inspire Medical Systems Inc,5/3/2018,17799,3/19/2019,-0.021619,-0.000676,-0.000131,,,0.978381,0.999324,0.999869
Inspire Medical Systems Inc,5/3/2018,17799,3/20/2019,-0.010606,-0.003146,-0.002944,,,0.989394,0.996854,0.997056
Inspire Medical Systems Inc,5/3/2018,17799,3/21/2019,0.015187,0.010294,0.010853,,,1.015187,1.010294,1.010853
Inspire Medical Systems Inc,5/3/2018,17799,3/22/2019,-0.05315,-0.020352,-0.018975,,,0.94685,0.979648,0.981025
Inspire Medical Systems Inc,5/3/2018,17799,3/25/2019,0.008736,-0.000328,-0.000839,,,1.008736,0.999672,0.999161
Inspire Medical Systems Inc,5/3/2018,17799,3/26/2019,0.018058,0.007719,0.007183,,,1.018058,1.007719,1.007183
Inspire Medical Systems Inc,5/3/2018,17799,3/27/2019,-0.034751,-0.004686,-0.004644,,,0.965249,0.995314,0.995356
Inspire Medical Systems Inc,5/3/2018,17799,3/28/2019,0.018939,0.004111,0.00359,,,1.018939,1.004111,1.00359
Inspire Medical Systems Inc,5/3/2018,17799,3/29/2019,0.044902,0.006019,0.006734,,,1.044902,1.006019,1.006734
Inspire Medical Systems Inc,5/3/2018,17799,4/1/2019,-0.087179,0.011239,0.011569,,,0.912821,1.011239,1.011569
Inspire Medical Systems Inc,5/3/2018,17799,4/2/2019,-0.022767,-0.000146,0.000017,,,0.977233,0.999854,1.000017
Inspire Medical Systems Inc,5/3/2018,17799,4/3/2019,0.020336,0.002548,0.002148,,,1.020336,1.002548,1.002148
Inspire Medical Systems Inc,5/3/2018,17799,4/4/2019,-0.002903,0.001939,0.002085,-0.061726272,,0.997097,1.001939,1.002085
Inspire Medical Systems Inc,5/3/2018,17799,4/5/2019,0.011256,0.005114,0.004636,,,1.011256,1.005114,1.004636
Inspire Medical Systems Inc,5/3/2018,17799,4/8/2019,0.004606,0.001042,0.001047,,11,1.004606,1.001042,1.001047
Inspire Medical Systems Inc,5/3/2018,17799,4/9/2019,0.024642,-0.006282,-0.006067,,,1.024642,0.993718,0.993933
Inspire Medical Systems Inc,5/3/2018,17799,4/10/2019,0.037099,0.004781,0.003478,,,1.037099,1.004781,1.003478
Inspire Medical Systems Inc,5/3/2018,17799,4/11/2019,0.000899,-0.000123,0.000038,,,1.000899,0.999877,1.000038
Inspire Medical Systems Inc,5/3/2018,17799,4/12/2019,0.038254,0.006427,0.006609,,,1.038254,1.006427,1.006609
Inspire Medical Systems Inc,5/3/2018,17799,4/15/2019,-0.027677,-0.001019,-0.000629,,,0.972323,0.998981,0.999371
Inspire Medical Systems Inc,5/3/2018,17799,4/16/2019,-0.025796,0.000713,0.000509,,,0.974204,1.000713,1.000509
Inspire Medical Systems Inc,5/3/2018,17799,4/17/2019,-0.105369,-0.003057,-0.002274,,,0.894631,0.996943,0.997726
Inspire Medical Systems Inc,5/3/2018,17799,4/18/2019,-0.039192,0.001078,0.001579,,,0.960808,1.001078,1.001579
Inspire Medical Systems Inc,5/3/2018,17799,4/22/2019,0.01211,0.00055,0.001012,,,1.01211,1.00055,1.001012
Inspire Medical Systems Inc,5/3/2018,17799,4/23/2019,0.027078,0.008919,0.008841,,,1.027078,1.008919,1.008841
Inspire Medical Systems Inc,5/3/2018,17799,4/24/2019,-0.017576,-0.002067,-0.002192,,,0.982424,0.997933,0.997808
Inspire Medical Systems Inc,5/3/2018,17799,4/25/2019,0.02434,-0.001464,-0.000369,,,1.02434,0.998536,0.999631
Inspire Medical Systems Inc,5/3/2018,17799,4/26/2019,0.07372,0.005368,0.004685,,,1.07372,1.005368,1.004685
Inspire Medical Systems Inc,5/3/2018,17799,4/29/2019,-0.041422,0.001457,0.001071,,,0.958578,1.001457,1.001071
Inspire Medical Systems Inc,5/3/2018,17799,4/30/2019,0.019929,0.000358,0.000951,,,1.019929,1.000358,1.000951
Inspire Medical Systems Inc,5/3/2018,17799,5/1/2019,-0.031147,-0.007552,-0.007502,,,0.968853,0.992448,0.992498
Inspire Medical Systems Inc,5/3/2018,17799,5/2/2019,-0.002396,-0.00167,-0.002124,,,0.997604,0.99833,0.997876
Inspire Medical Systems Inc,5/3/2018,17799,5/3/2019,0.039231,0.010903,0.009638,,,1.039231,1.010903,1.009638
Inspire Medical Systems Inc,5/3/2018,17799,5/6/2019,0.041217,-0.003819,-0.004471,0.037421199,,1.041217,0.996181,0.995529
Inspire Medical Systems Inc,5/3/2018,17799,5/7/2019,-0.034776,-0.016138,-0.016512,,,0.965224,0.983862,0.983488
Inspire Medical Systems Inc,5/3/2018,17799,5/8/2019,0.009966,-0.001604,-0.001605,,12,1.009966,0.998396,0.998395
Inspire Medical Systems Inc,5/3/2018,17799,5/9/2019,0.002277,-0.002762,-0.003021,,,1.002277,0.997238,0.996979
Inspire Medical Systems Inc,5/3/2018,17799,5/10/2019,-0.034835,0.004061,0.00372,,,0.965165,1.004061,1.00372
Inspire Medical Systems Inc,5/3/2018,17799,5/13/2019,-0.021185,-0.02449,-0.024131,,,0.978815,0.97551,0.975869
Inspire Medical Systems Inc,5/3/2018,17799,5/14/2019,-0.005411,0.008972,0.008016,,,0.994589,1.008972,1.008016
Inspire Medical Systems Inc,5/3/2018,17799,5/15/2019,0.068104,0.005735,0.005839,,,1.068104,1.005735,1.005839
Inspire Medical Systems Inc,5/3/2018,17799,5/16/2019,0.006037,0.008466,0.008895,,,1.006037,1.008466,1.008895
Inspire Medical Systems Inc,5/3/2018,17799,5/17/2019,-0.026252,-0.006777,-0.005837,,,0.973748,0.993223,0.994163
Inspire Medical Systems Inc,5/3/2018,17799,5/20/2019,0.016176,-0.006482,-0.006749,,,1.016176,0.993518,0.993251
Inspire Medical Systems Inc,5/3/2018,17799,5/21/2019,0.036005,0.008936,0.008496,,,1.036005,1.008936,1.008496
Inspire Medical Systems Inc,5/3/2018,17799,5/22/2019,-0.002744,-0.003791,-0.002824,,,0.997256,0.996209,0.997176
Inspire Medical Systems Inc,5/3/2018,17799,5/23/2019,-0.022561,-0.012685,-0.011914,,,0.977439,0.987315,0.988086
Inspire Medical Systems Inc,5/3/2018,17799,5/24/2019,0.013136,0.002769,0.001354,,,1.013136,1.002769,1.001354
Inspire Medical Systems Inc,5/3/2018,17799,5/28/2019,-0.01704,-0.007504,-0.008376,,,0.98296,0.992496,0.991624
Inspire Medical Systems Inc,5/3/2018,17799,5/29/2019,0.022989,-0.00689,-0.006912,,,1.022989,0.99311,0.993088
Inspire Medical Systems Inc,5/3/2018,17799,5/30/2019,0.01492,0.001395,0.002098,,,1.01492,1.001395,1.002098
Inspire Medical Systems Inc,5/3/2018,17799,5/31/2019,0.024864,-0.011731,-0.013195,,,1.024864,0.988269,0.986805
Inspire Medical Systems Inc,5/3/2018,17799,6/3/2019,-0.007083,-0.002132,-0.002765,,,0.992917,0.997868,0.997235
Inspire Medical Systems Inc,5/3/2018,17799,6/4/2019,-0.033173,0.020888,0.021432,,,0.966827,1.020888,1.021432
Inspire Medical Systems Inc,5/3/2018,17799,6/5/2019,-0.012728,0.00648,0.008162,0.025681856,,0.987272,1.00648,1.008162
Inspire Medical Systems Inc,5/3/2018,17799,6/6/2019,0.00355,0.005135,0.006136,,,1.00355,1.005135,1.006136
Inspire Medical Systems Inc,5/3/2018,17799,6/7/2019,0.053621,0.009671,0.010498,,13,1.053621,1.009671,1.010498
Inspire Medical Systems Inc,5/3/2018,17799,6/10/2019,0.023502,0.004786,0.00466,,,1.023502,1.004786,1.00466
Inspire Medical Systems Inc,5/3/2018,17799,6/11/2019,-0.018819,-0.000587,-0.00035,,,0.981181,0.999413,0.99965
Inspire Medical Systems Inc,5/3/2018,17799,6/12/2019,-0.014605,-0.001895,-0.002038,,,0.985395,0.998105,0.997962
Inspire Medical Systems Inc,5/3/2018,17799,6/13/2019,-0.002857,0.004882,0.004097,,,0.997143,1.004882,1.004097
Inspire Medical Systems Inc,5/3/2018,17799,6/14/2019,-0.008417,-0.002723,-0.001612,,,0.991583,0.997277,0.998388
Inspire Medical Systems Inc,5/3/2018,17799,6/17/2019,0.029258,0.001583,0.000932,,,1.029258,1.001583,1.000932
Inspire Medical Systems Inc,5/3/2018,17799,6/18/2019,-0.005966,0.009988,0.009717,,,0.994034,1.009988,1.009717
Inspire Medical Systems Inc,5/3/2018,17799,6/19/2019,0.037599,0.003742,0.002985,,,1.037599,1.003742,1.002985
Inspire Medical Systems Inc,5/3/2018,17799,6/20/2019,0.032834,0.008794,0.009472,,,1.032834,1.008794,1.009472
Inspire Medical Systems Inc,5/3/2018,17799,6/21/2019,-0.016307,-0.00248,-0.001259,,,0.983693,0.99752,0.998741
Inspire Medical Systems Inc,5/3/2018,17799,6/24/2019,-0.012391,-0.002898,-0.001732,,,0.987609,0.997102,0.998268
Inspire Medical Systems Inc,5/3/2018,17799,6/25/2019,0,-0.008983,-0.009496,,,1,0.991017,0.990504
Inspire Medical Systems Inc,5/3/2018,17799,6/26/2019,-0.009325,-0.00103,-0.001234,,,0.990675,0.99897,0.998766
Inspire Medical Systems Inc,5/3/2018,17799,6/27/2019,0.02687,0.005851,0.003823,,,1.02687,1.005851,1.003823
Inspire Medical Systems Inc,5/3/2018,17799,6/28/2019,0.010833,0.006661,0.005757,,,1.010833,1.006661,1.005757
Inspire Medical Systems Inc,5/3/2018,17799,7/1/2019,0.026875,0.006666,0.007672,,,1.026875,1.006666,1.007672
Inspire Medical Systems Inc,5/3/2018,17799,7/2/2019,-0.007386,0.002012,0.002928,,,0.992614,1.002012,1.002928
Inspire Medical Systems Inc,5/3/2018,17799,7/3/2019,0.037043,0.007696,0.007672,,,1.037043,1.007696,1.007672
Inspire Medical Systems Inc,5/3/2018,17799,7/5/2019,-0.003588,-0.001125,-0.001806,0.189348333,,0.996412,0.998875,0.998194
Inspire Medical Systems Inc,5/3/2018,17799,7/8/2019,0.04258,-0.005365,-0.004835,,,1.04258,0.994635,0.995165
Inspire Medical Systems Inc,5/3/2018,17799,7/9/2019,-0.01036,0.001762,0.001237,,14,0.98964,1.001762,1.001237
Inspire Medical Systems Inc,5/3/2018,17799,7/10/2019,0.018965,0.004054,0.004511,,,1.018965,1.004054,1.004511
Inspire Medical Systems Inc,5/3/2018,17799,7/11/2019,0.002531,0.001232,0.002285,,,1.002531,1.001232,1.002285
Inspire Medical Systems Inc,5/3/2018,17799,7/12/2019,-0.002673,0.004673,0.00462,,,0.997327,1.004673,1.00462
Inspire Medical Systems Inc,5/3/2018,17799,7/15/2019,0.025763,-0.000159,0.000176,,,1.025763,0.999841,1.000176
Inspire Medical Systems Inc,5/3/2018,17799,7/16/2019,-0.014373,-0.002952,-0.003404,,,0.985627,0.997048,0.996596
Inspire Medical Systems Inc,5/3/2018,17799,7/17/2019,0.009574,-0.005594,-0.006531,,,1.009574,0.994406,0.993469
Inspire Medical Systems Inc,5/3/2018,17799,7/18/2019,-0.007441,0.003364,0.003582,,,0.992559,1.003364,1.003582
Inspire Medical Systems Inc,5/3/2018,17799,7/19/2019,-0.004704,-0.005612,-0.006177,,,0.995296,0.994388,0.993823
Inspire Medical Systems Inc,5/3/2018,17799,7/22/2019,-0.006055,0.002286,0.002829,,,0.993945,1.002286,1.002829
Inspire Medical Systems Inc,5/3/2018,17799,7/23/2019,0.007578,0.00625,0.006848,,,1.007578,1.00625,1.006848
Inspire Medical Systems Inc,5/3/2018,17799,7/24/2019,0.012093,0.006008,0.004688,,,1.012093,1.006008,1.004688
Inspire Medical Systems Inc,5/3/2018,17799,7/25/2019,-0.012822,-0.006384,-0.005262,,,0.987178,0.993616,0.994738
Inspire Medical Systems Inc,5/3/2018,17799,7/26/2019,0.000738,0.007304,0.007388,,,1.000738,1.007304,1.007388
Inspire Medical Systems Inc,5/3/2018,17799,7/29/2019,0.002065,-0.002677,-0.001616,,,1.002065,0.997323,0.998384
Inspire Medical Systems Inc,5/3/2018,17799,7/30/2019,0.001472,-0.001279,-0.002579,,,1.001472,0.998721,0.997421
Inspire Medical Systems Inc,5/3/2018,17799,7/31/2019,-0.006026,-0.009979,-0.010886,,,0.993974,0.990021,0.989114
Inspire Medical Systems Inc,5/3/2018,17799,8/1/2019,-0.002218,-0.009219,-0.008999,,,0.997782,0.990781,0.991001
Inspire Medical Systems Inc,5/3/2018,17799,8/2/2019,-0.026082,-0.007805,-0.007283,,,0.973918,0.992195,0.992717
Inspire Medical Systems Inc,5/3/2018,17799,8/5/2019,-0.035149,-0.028423,-0.029778,-0.047897704,,0.964851,0.971577,0.970222
Inspire Medical Systems Inc,5/3/2018,17799,8/6/2019,-0.012143,0.0119,0.013017,,,0.987857,1.0119,1.013017
Inspire Medical Systems Inc,5/3/2018,17799,8/7/2019,0.057791,0.001289,0.000767,,15,1.057791,1.001289,1.000767
Inspire Medical Systems Inc,5/3/2018,17799,8/8/2019,-0.017205,0.01853,0.018762,,,0.982795,1.01853,1.018762
Inspire Medical Systems Inc,5/3/2018,17799,8/9/2019,-0.007371,-0.007192,-0.006617,,,0.992629,0.992808,0.993383
Inspire Medical Systems Inc,5/3/2018,17799,8/12/2019,-0.005415,-0.012019,-0.012184,,,0.994585,0.987981,0.987816
Inspire Medical Systems Inc,5/3/2018,17799,8/13/2019,0.027376,0.013317,0.014994,,,1.027376,1.013317,1.014994
Inspire Medical Systems Inc,5/3/2018,17799,8/14/2019,-0.025435,-0.027826,-0.029293,,,0.974565,0.972174,0.970707
Inspire Medical Systems Inc,5/3/2018,17799,8/15/2019,0.012428,0.001777,0.002464,,,1.012428,1.001777,1.002464
Inspire Medical Systems Inc,5/3/2018,17799,8/16/2019,0.004757,0.014891,0.014426,,,1.004757,1.014891,1.014426
Inspire Medical Systems Inc,5/3/2018,17799,8/19/2019,0.031307,0.010675,0.012106,,,1.031307,1.010675,1.012106
Inspire Medical Systems Inc,5/3/2018,17799,8/20/2019,0.012735,-0.006749,-0.007915,,,1.012735,0.993251,0.992085
Inspire Medical Systems Inc,5/3/2018,17799,8/21/2019,-0.012575,0.007927,0.008247,,,0.987425,1.007927,1.008247
Inspire Medical Systems Inc,5/3/2018,17799,8/22/2019,-0.029913,-0.00101,-0.000506,,,0.970087,0.99899,0.999494
Inspire Medical Systems Inc,5/3/2018,17799,8/23/2019,-0.022745,-0.024254,-0.025946,,,0.977255,0.975746,0.974054
Inspire Medical Systems Inc,5/3/2018,17799,8/26/2019,0.036395,0.009977,0.010983,,,1.036395,1.009977,1.010983
Inspire Medical Systems Inc,5/3/2018,17799,8/27/2019,-0.015976,-0.003859,-0.003203,,,0.984024,0.996141,0.996797
Inspire Medical Systems Inc,5/3/2018,17799,8/28/2019,0.018992,0.006323,0.006545,,,1.018992,1.006323,1.006545
Inspire Medical Systems Inc,5/3/2018,17799,8/29/2019,0.055013,0.012551,0.012687,,,1.055013,1.012551,1.012687
Inspire Medical Systems Inc,5/3/2018,17799,8/30/2019,-0.009688,0.000647,0.000643,,,0.990312,1.000647,1.000643
Inspire Medical Systems Inc,5/3/2018,17799,9/3/2019,-0.037117,-0.0072,-0.006899,,,0.962883,0.9928,0.993101
Inspire Medical Systems Inc,5/3/2018,17799,9/4/2019,-0.004632,0.010731,0.010842,0.063536489,,0.995368,1.010731,1.010842
Inspire Medical Systems Inc,5/3/2018,17799,9/5/2019,0.021015,0.012384,0.01301,,,1.021015,1.012384,1.01301
Inspire Medical Systems Inc,5/3/2018,17799,9/6/2019,0.000588,0.00027,0.000911,,16,1.000588,1.00027,1.000911
Inspire Medical Systems Inc,5/3/2018,17799,9/9/2019,-0.028651,0.000597,-0.000094,,,0.971349,1.000597,0.999906
Inspire Medical Systems Inc,5/3/2018,17799,9/10/2019,-0.03358,0.001209,0.000322,,,0.96642,1.001209,1.000322
Inspire Medical Systems Inc,5/3/2018,17799,9/11/2019,-0.01753,0.008121,0.00723,,,0.98247,1.008121,1.00723
Inspire Medical Systems Inc,5/3/2018,17799,9/12/2019,-0.001434,0.002394,0.002879,,,0.998566,1.002394,1.002879
Inspire Medical Systems Inc,5/3/2018,17799,9/13/2019,-0.002712,-0.000402,-0.000724,,,0.997288,0.999598,0.999276
Inspire Medical Systems Inc,5/3/2018,17799,9/16/2019,0.009599,-0.001251,-0.003136,,,1.009599,0.998749,0.996864
Inspire Medical Systems Inc,5/3/2018,17799,9/17/2019,0.020124,0.002169,0.002582,,,1.020124,1.002169,1.002582
Inspire Medical Systems Inc,5/3/2018,17799,9/18/2019,0.001243,-0.000724,0.000343,,,1.001243,0.999276,1.000343
Inspire Medical Systems Inc,5/3/2018,17799,9/19/2019,0.013342,-0.000145,0.00002,,,1.013342,0.999855,1.00002
Inspire Medical Systems Inc,5/3/2018,17799,9/20/2019,0.022811,-0.004082,-0.004896,,,1.022811,0.995918,0.995104
Inspire Medical Systems Inc,5/3/2018,17799,9/23/2019,0.002844,-0.000094,-0.000097,,,1.002844,0.999906,0.999903
Inspire Medical Systems Inc,5/3/2018,17799,9/24/2019,-0.021642,-0.009181,-0.008416,,,0.978358,0.990819,0.991584
Inspire Medical Systems Inc,5/3/2018,17799,9/25/2019,-0.040427,0.005652,0.006159,,,0.959573,1.005652,1.006159
Inspire Medical Systems Inc,5/3/2018,17799,9/26/2019,-0.003975,-0.003072,-0.002429,,,0.996025,0.996928,0.997571
Inspire Medical Systems Inc,5/3/2018,17799,9/27/2019,-0.017239,-0.005689,-0.005316,,,0.982761,0.994311,0.994684
Inspire Medical Systems Inc,5/3/2018,17799,9/30/2019,-0.008933,0.004452,0.005048,,,0.991067,1.004452,1.005048
Inspire Medical Systems Inc,5/3/2018,17799,10/1/2019,-0.047362,-0.012535,-0.012258,,,0.952638,0.987465,0.987742
Inspire Medical Systems Inc,5/3/2018,17799,10/2/2019,-0.034062,-0.016124,-0.017903,,,0.965938,0.983876,0.982097
Inspire Medical Systems Inc,5/3/2018,17799,10/3/2019,0.031345,0.007636,0.007972,-0.148631741,,1.031345,1.007636,1.007972
Inspire Medical Systems Inc,5/3/2018,17799,10/4/2019,0.015023,0.012663,0.014217,,,1.015023,1.012663,1.014217
Inspire Medical Systems Inc,5/3/2018,17799,10/7/2019,-0.039299,-0.003916,-0.004478,,17,0.960701,0.996084,0.995522
Inspire Medical Systems Inc,5/3/2018,17799,10/8/2019,-0.023907,-0.015075,-0.015561,,,0.976093,0.984925,0.984439
Inspire Medical Systems Inc,5/3/2018,17799,10/9/2019,-0.004354,0.008366,0.009105,,,0.995646,1.008366,1.009105
Inspire Medical Systems Inc,5/3/2018,17799,10/10/2019,-0.000729,0.005609,0.006416,,,0.999271,1.005609,1.006416
Inspire Medical Systems Inc,5/3/2018,17799,10/11/2019,-0.049599,0.011399,0.010939,,,0.950401,1.011399,1.010939
Inspire Medical Systems Inc,5/3/2018,17799,10/14/2019,0.012088,-0.001618,-0.001387,,,1.012088,0.998382,0.998613
Inspire Medical Systems Inc,5/3/2018,17799,10/15/2019,0.043602,0.009102,0.009956,,,1.043602,1.009102,1.009956
Inspire Medical Systems Inc,5/3/2018,17799,10/16/2019,-0.012352,-0.001892,-0.002,,,0.987648,0.998108,0.998
Inspire Medical Systems Inc,5/3/2018,17799,10/17/2019,0.028141,0.00369,0.002763,,,1.028141,1.00369,1.002763
Inspire Medical Systems Inc,5/3/2018,17799,10/18/2019,-0.018068,-0.003714,-0.003919,,,0.981932,0.996286,0.996081
Inspire Medical Systems Inc,5/3/2018,17799,10/21/2019,0.028056,0.006672,0.006872,,,1.028056,1.006672,1.006872
Inspire Medical Systems Inc,5/3/2018,17799,10/22/2019,-0.030303,-0.003284,-0.003569,,,0.969697,0.996716,0.996431
Inspire Medical Systems Inc,5/3/2018,17799,10/23/2019,0.023209,0.002377,0.002847,,,1.023209,1.002377,1.002847
Inspire Medical Systems Inc,5/3/2018,17799,10/24/2019,0.00893,0.002351,0.00192,,,1.00893,1.002351,1.00192
Inspire Medical Systems Inc,5/3/2018,17799,10/25/2019,0.029563,0.004071,0.004073,,,1.029563,1.004071,1.004073
Inspire Medical Systems Inc,5/3/2018,17799,10/28/2019,0.007909,0.005234,0.005581,,,1.007909,1.005234,1.005581
Inspire Medical Systems Inc,5/3/2018,17799,10/29/2019,0.020471,-0.000574,-0.000832,,,1.020471,0.999426,0.999168
Inspire Medical Systems Inc,5/3/2018,17799,10/30/2019,-0.010532,0.00278,0.003253,,,0.989468,1.00278,1.003253
Inspire Medical Systems Inc,5/3/2018,17799,10/31/2019,0.030242,-0.00348,-0.003023,,,1.030242,0.99652,0.996977
Inspire Medical Systems Inc,5/3/2018,17799,11/1/2019,0.009675,0.010212,0.009662,0.047465571,,1.009675,1.010212,1.009662
Inspire Medical Systems Inc,5/3/2018,17799,11/4/2019,-0.007796,0.003762,0.003704,,,0.992204,1.003762,1.003704
Inspire Medical Systems Inc,5/3/2018,17799,11/5/2019,-0.008676,-0.001073,-0.001186,,18,0.991324,0.998927,0.998814
Inspire Medical Systems Inc,5/3/2018,17799,11/6/2019,0.05218,-0.000325,0.000703,,,1.05218,0.999675,1.000703
Inspire Medical Systems Inc,5/3/2018,17799,11/7/2019,-0.062461,0.002842,0.00273,,,0.937539,1.002842,1.00273
Inspire Medical Systems Inc,5/3/2018,17799,11/8/2019,0.072146,0.002642,0.002561,,,1.072146,1.002642,1.002561
Inspire Medical Systems Inc,5/3/2018,17799,11/11/2019,-0.022014,-0.001637,-0.001962,,,0.977986,0.998363,0.998038
Inspire Medical Systems Inc,5/3/2018,17799,11/12/2019,0.005747,0.001141,0.001565,,,1.005747,1.001141,1.001565
Inspire Medical Systems Inc,5/3/2018,17799,11/13/2019,0.001746,0.000337,0.000712,,,1.001746,1.000337,1.000712
Inspire Medical Systems Inc,5/3/2018,17799,11/14/2019,-0.001268,0.000987,0.000837,,,0.998732,1.000987,1.000837
Inspire Medical Systems Inc,5/3/2018,17799,11/15/2019,0.015231,0.007074,0.007695,,,1.015231,1.007074,1.007695
Inspire Medical Systems Inc,5/3/2018,17799,11/18/2019,-0.009377,0.000148,0.000503,,,0.990623,1.000148,1.000503
Inspire Medical Systems Inc,5/3/2018,17799,11/19/2019,0.010412,0.000027,-0.000593,,,1.010412,1.000027,0.999407
Inspire Medical Systems Inc,5/3/2018,17799,11/20/2019,0.019828,-0.002962,-0.003756,,,1.019828,0.997038,0.996244
Inspire Medical Systems Inc,5/3/2018,17799,11/21/2019,0.011635,-0.001708,-0.001583,,,1.011635,0.998292,0.998417
Inspire Medical Systems Inc,5/3/2018,17799,11/22/2019,-0.006053,0.00202,0.002175,,,0.993947,1.00202,1.002175
Inspire Medical Systems Inc,5/3/2018,17799,11/25/2019,0.040043,0.00856,0.007507,,,1.040043,1.00856,1.007507
Inspire Medical Systems Inc,5/3/2018,17799,11/26/2019,0.03572,0.002218,0.002196,,,1.03572,1.002218,1.002196
Inspire Medical Systems Inc,5/3/2018,17799,11/27/2019,0.010601,0.00432,0.004174,,,1.010601,1.00432,1.004174
Inspire Medical Systems Inc,5/3/2018,17799,11/29/2019,-0.007552,-0.004045,-0.004011,,,0.992448,0.995955,0.995989
Inspire Medical Systems Inc,5/3/2018,17799,12/2/2019,-0.001832,-0.008547,-0.008631,,,0.998168,0.991453,0.991369
Inspire Medical Systems Inc,5/3/2018,17799,12/3/2019,0.019624,-0.005643,-0.006638,0.182190633,,1.019624,0.994357,0.993362
Inspire Medical Systems Inc,5/3/2018,17799,12/4/2019,0.000692,0.00603,0.006324,,,1.000692,1.00603,1.006324
Inspire Medical Systems Inc,5/3/2018,17799,12/5/2019,0.028504,0.001102,0.0015,,19,1.028504,1.001102,1.0015
Inspire Medical Systems Inc,5/3/2018,17799,12/6/2019,0.009014,0.008432,0.009136,,,1.009014,1.008432,1.009136
Inspire Medical Systems Inc,5/3/2018,17799,12/9/2019,-0.022,-0.0027,-0.003163,,,0.978,0.9973,0.996837
Inspire Medical Systems Inc,5/3/2018,17799,12/10/2019,-0.006544,-0.000696,-0.001097,,,0.993456,0.999304,0.998903
Inspire Medical Systems Inc,5/3/2018,17799,12/11/2019,-0.018114,0.00274,0.002908,,,0.981886,1.00274,1.002908
Inspire Medical Systems Inc,5/3/2018,17799,12/12/2019,0.008246,0.007859,0.008575,,,1.008246,1.007859,1.008575
Inspire Medical Systems Inc,5/3/2018,17799,12/13/2019,-0.005406,0.000027,0.000073,,,0.994594,1.000027,1.000073
Inspire Medical Systems Inc,5/3/2018,17799,12/16/2019,-0.010453,0.007073,0.007148,,,0.989547,1.007073,1.007148
Inspire Medical Systems Inc,5/3/2018,17799,12/17/2019,-0.014648,0.000547,0.000335,,,0.985352,1.000547,1.000335
Inspire Medical Systems Inc,5/3/2018,17799,12/18/2019,0.028159,0.000228,-0.000432,,,1.028159,1.000228,0.999568
Inspire Medical Systems Inc,5/3/2018,17799,12/19/2019,-0.018768,0.004192,0.004459,,,0.981232,1.004192,1.004459
Inspire Medical Systems Inc,5/3/2018,17799,12/20/2019,0.021961,0.004534,0.004945,,,1.021961,1.004534,1.004945
