The SAS System,,,,,,,,,,,
,,,,,,,,,,,
IPO_Firm_Name,IPODate,PERMNO,Names Date,Returns,Value-Weighted,Return on the S&P,,,,,
,,,,,Return-incl. dividends,500 Index,Holding Period,Month,1+Daily Returns,1+Vwretd,1+SPrtrn
Evo Payments INC,5/23/2018,17790,11/11/2021,-0.003932727,0.002449,0.000551,,,0.996067273,1.002449,1.000551
Evo Payments INC,5/23/2018,17790,11/12/2021,-0.00394071,0.007136,0.007223,,,0.99605929,1.007136,1.007223
Evo Payments INC,5/23/2018,17790,11/15/2021,-0.003948693,-0.000328,-0.000011,,,0.996051307,0.999672,0.999989
Evo Payments INC,5/23/2018,17790,11/16/2021,-0.003956676,0.004036,0.003865,,,0.996043324,1.004036,1.003865
Evo Payments INC,5/23/2018,17790,11/17/2021,-0.003964659,-0.004441,-0.002602,,,0.996035341,0.995559,0.997398
Evo Payments INC,5/23/2018,17790,11/18/2021,-0.003972642,0.000267,0.003385,,,0.996027358,1.000267,1.003385
Evo Payments INC,5/23/2018,17790,11/19/2021,-0.003980625,-0.002866,-0.001399,,,0.996019375,0.997134,0.998601
Evo Payments INC,5/23/2018,17790,11/22/2021,-0.003988609,-0.00622,-0.003197,,,0.996011391,0.99378,0.996803
Evo Payments INC,5/23/2018,17790,11/23/2021,-0.003996592,-0.000289,0.001657,,,0.996003408,0.999711,1.001657
Evo Payments INC,5/23/2018,17790,11/24/2021,-0.004004575,0.003215,0.002294,,,0.995995425,1.003215,1.002294
Evo Payments INC,5/23/2018,17790,11/26/2021,-0.004012558,-0.022333,-0.022725,,,0.995987442,0.977667,0.977275
Evo Payments INC,5/23/2018,17790,11/29/2021,-0.004020541,0.010084,0.0132,,,0.995979459,1.010084,1.0132
Evo Payments INC,5/23/2018,17790,11/30/2021,-0.004028524,-0.01913,-0.018961,,,0.995971476,0.98087,0.981039
Evo Payments INC,5/23/2018,17790,12/1/2021,-0.004036507,-0.01512,-0.011815,,,0.995963493,0.98488,0.988185
Evo Payments INC,5/23/2018,17790,12/2/2021,-0.004044491,0.015404,0.014194,,,0.995955509,1.015404,1.014194
Evo Payments INC,5/23/2018,17790,12/3/2021,-0.004052474,-0.011375,-0.008449,,,0.995947526,0.988625,0.991551
Evo Payments INC,5/23/2018,17790,12/6/2021,-0.004060457,0.011801,0.011731,,,0.995939543,1.011801,1.011731
Evo Payments INC,5/23/2018,17790,12/7/2021,-0.00406844,0.021576,0.020707,,,0.99593156,1.021576,1.020707
Evo Payments INC,5/23/2018,17790,12/8/2021,-0.004076423,0.004299,0.003085,,,0.995923577,1.004299,1.003085
Evo Payments INC,5/23/2018,17790,12/9/2021,-0.004084406,-0.010779,-0.007181,,,0.995915594,0.989221,0.992819
Evo Payments INC,5/23/2018,17790,12/10/2021,-0.004092389,0.006154,0.009549,,,0.995907611,1.006154,1.009549
Evo Payments INC,5/23/2018,17790,12/13/2021,-0.004100372,-0.009868,-0.009136,,,0.995899628,0.990132,0.990864
Evo Payments INC,5/23/2018,17790,12/14/2021,-0.004108356,-0.007689,-0.007471,,,0.995891644,0.992311,0.992529
Evo Payments INC,5/23/2018,17790,12/15/2021,-0.004116339,0.015057,0.016348,,,0.995883661,1.015057,1.016348
Evo Payments INC,5/23/2018,17790,12/16/2021,-0.004124322,-0.010042,-0.008743,,,0.995875678,0.989958,0.991257
Evo Payments INC,5/23/2018,17790,12/17/2021,-0.004132305,-0.006259,-0.010288,,,0.995867695,0.993741,0.989712
Evo Payments INC,5/23/2018,17790,12/20/2021,-0.004140288,-0.01232,-0.011388,,,0.995859712,0.98768,0.988612
Evo Payments INC,5/23/2018,17790,12/21/2021,-0.004148271,0.019936,0.017778,,,0.995851729,1.019936,1.017778
Evo Payments INC,5/23/2018,17790,12/22/2021,-0.004156254,0.009573,0.01018,,,0.995843746,1.009573,1.01018
Evo Payments INC,5/23/2018,17790,12/23/2021,-0.004164238,0.006854,0.006224,,,0.995835762,1.006854,1.006224
Evo Payments INC,5/23/2018,17790,12/27/2021,-0.004172221,0.012046,0.013839,,,0.995827779,1.012046,1.013839
Evo Payments INC,5/23/2018,17790,12/28/2021,-0.004180204,-0.002438,-0.00101,,,0.995819796,0.997562,0.99899
Evo Payments INC,5/23/2018,17790,12/29/2021,-0.004188187,0.000553,0.001402,,,0.995811813,1.000553,1.001402
Evo Payments INC,5/23/2018,17790,12/30/2021,-0.00419617,-0.000979,-0.00299,,,0.99580383,0.999021,0.99701
Evo Payments INC,5/23/2018,17790,12/31/2021,-0.004204153,-0.002389,-0.002626,,,0.995795847,0.997611,0.997374
Evo Payments INC,5/23/2018,17790,1/3/2022,-0.004212136,0.006154,0.006374,,,0.995787864,1.006154,1.006374
Evo Payments INC,5/23/2018,17790,1/4/2022,-0.004220119,-0.002351,-0.00063,,,0.995779881,0.997649,0.99937
Evo Payments INC,5/23/2018,17790,1/5/2022,-0.004228103,-0.021879,-0.019393,,,0.995771897,0.978121,0.980607
Evo Payments INC,5/23/2018,17790,1/6/2022,-0.004236086,0.000161,-0.000964,,,0.995763914,1.000161,0.999036
Evo Payments INC,5/23/2018,17790,1/7/2022,-0.004244069,-0.004164,-0.00405,,,0.995755931,0.995836,0.99595
Evo Payments INC,5/23/2018,17790,1/10/2022,-0.004252052,-0.001893,-0.001441,,,0.995747948,0.998107,0.998559
Evo Payments INC,5/23/2018,17790,1/11/2022,-0.004260035,0.010905,0.00916,,,0.995739965,1.010905,1.00916
Evo Payments INC,5/23/2018,17790,1/12/2022,-0.004268018,0.001817,0.002818,,,0.995731982,1.001817,1.002818
Evo Payments INC,5/23/2018,17790,1/13/2022,-0.004276001,-0.014356,-0.014244,,,0.995723999,0.985644,0.985756
Evo Payments INC,5/23/2018,17790,1/14/2022,-0.004283984,0.000164,0.00082,,,0.995716016,1.000164,1.00082
Evo Payments INC,5/23/2018,17790,1/18/2022,-0.004291968,-0.019346,-0.018388,,,0.995708032,0.980654,0.981612
Evo Payments INC,5/23/2018,17790,1/19/2022,-0.004299951,-0.009368,-0.00969,,,0.995700049,0.990632,0.99031
Evo Payments INC,5/23/2018,17790,1/20/2022,-0.004307934,-0.010991,-0.011037,,,0.995692066,0.989009,0.988963
Evo Payments INC,5/23/2018,17790,1/21/2022,-0.004315917,-0.019931,-0.018915,,,0.995684083,0.980069,0.981085
Evo Payments INC,5/23/2018,17790,1/24/2022,-0.0043239,0.004196,0.002772,,,0.9956761,1.004196,1.002772
Evo Payments INC,5/23/2018,17790,1/25/2022,-0.004331883,-0.01244,-0.012172,,,0.995668117,0.98756,0.987828
Evo Payments INC,5/23/2018,17790,1/26/2022,-0.004339866,-0.003579,-0.001497,,,0.995660134,0.996421,0.998503
Evo Payments INC,5/23/2018,17790,1/27/2022,-0.00434785,-0.008106,-0.005384,,,0.99565215,0.991894,0.994616
Evo Payments INC,5/23/2018,17790,1/28/2022,-0.004355833,0.022473,0.024348,,,0.995644167,1.022473,1.024348
Evo Payments INC,5/23/2018,17790,1/31/2022,-0.004363816,0.022431,0.018886,,,0.995636184,1.022431,1.018886
Evo Payments INC,5/23/2018,17790,2/1/2022,-0.004371799,0.008548,0.006863,,,0.995628201,1.008548,1.006863
Evo Payments INC,5/23/2018,17790,2/2/2022,-0.004379782,0.004746,0.009423,,,0.995620218,1.004746,1.009423
Evo Payments INC,5/23/2018,17790,2/3/2022,-0.004387765,-0.023331,-0.024391,,,0.995612235,0.976669,0.975609
Evo Payments INC,5/23/2018,17790,2/4/2022,-0.004395748,0.007243,0.005157,,,0.995604252,1.007243,1.005157
Evo Payments INC,5/23/2018,17790,2/7/2022,-0.004403731,-0.001807,-0.003702,,,0.995596269,0.998193,0.996298
Evo Payments INC,5/23/2018,17790,2/8/2022,-0.004411715,0.009147,0.008401,,,0.995588285,1.009147,1.008401
Evo Payments INC,5/23/2018,17790,2/9/2022,-0.004419698,0.016251,0.014517,,,0.995580302,1.016251,1.014517
Evo Payments INC,5/23/2018,17790,2/10/2022,-0.004427681,-0.016293,-0.018116,,,0.995572319,0.983707,0.981884
Evo Payments INC,5/23/2018,17790,2/11/2022,-0.004435664,-0.017672,-0.018969,,,0.995564336,0.982328,0.981031
Evo Payments INC,5/23/2018,17790,2/14/2022,-0.004443647,-0.004128,-0.003841,,,0.995556353,0.995872,0.996159
Evo Payments INC,5/23/2018,17790,2/15/2022,-0.00445163,0.017622,0.015767,,,0.99554837,1.017622,1.015767
Evo Payments INC,5/23/2018,17790,2/16/2022,-0.004459613,0.000308,0.000881,,,0.995540387,1.000308,1.000881
Evo Payments INC,5/23/2018,17790,2/17/2022,-0.004467597,-0.021239,-0.021173,,,0.995532403,0.978761,0.978827
Evo Payments INC,5/23/2018,17790,2/18/2022,-0.00447558,-0.008297,-0.007166,,,0.99552442,0.991703,0.992834
Evo Payments INC,5/23/2018,17790,2/22/2022,-0.004483563,-0.011235,-0.010143,,,0.995516437,0.988765,0.989857
Evo Payments INC,5/23/2018,17790,2/23/2022,-0.004491546,-0.018075,-0.018412,,,0.995508454,0.981925,0.981588
Evo Payments INC,5/23/2018,17790,2/24/2022,-0.004499529,0.016083,0.014957,,,0.995500471,1.016083,1.014957
Evo Payments INC,5/23/2018,17790,2/25/2022,-0.004507512,0.022121,0.022373,,,0.995492488,1.022121,1.022373
Evo Payments INC,5/23/2018,17790,2/28/2022,-0.004515495,-0.000365,-0.002443,,,0.995484505,0.999635,0.997557
Evo Payments INC,5/23/2018,17790,3/1/2022,-0.004523478,-0.015027,-0.015473,,,0.995476522,0.984973,0.984527
Evo Payments INC,5/23/2018,17790,3/2/2022,-0.004531462,0.017773,0.018643,,,0.995468538,1.017773,1.018643
Evo Payments INC,5/23/2018,17790,3/3/2022,-0.004539445,-0.008077,-0.005255,,,0.995460555,0.991923,0.994745
Evo Payments INC,5/23/2018,17790,3/4/2022,-0.004547428,-0.010171,-0.007934,,,0.995452572,0.989829,0.992066
Evo Payments INC,5/23/2018,17790,3/7/2022,-0.004555411,-0.029143,-0.029518,,,0.995444589,0.970857,0.970482
Evo Payments INC,5/23/2018,17790,3/8/2022,-0.004563394,-0.004392,-0.007234,,,0.995436606,0.995608,0.992766
Evo Payments INC,5/23/2018,17790,3/9/2022,-0.004571377,0.026287,0.025698,,,0.995428623,1.026287,1.025698
Evo Payments INC,5/23/2018,17790,3/10/2022,-0.00457936,-0.004184,-0.004292,,,0.99542064,0.995816,0.995708
Evo Payments INC,5/23/2018,17790,3/11/2022,-0.004587343,-0.013741,-0.012962,,,0.995412657,0.986259,0.987038
Evo Payments INC,5/23/2018,17790,3/14/2022,-0.004595327,-0.010539,-0.007421,,,0.995404673,0.989461,0.992579
Evo Payments INC,5/23/2018,17790,3/15/2022,-0.00460331,0.019118,0.021408,,,0.99539669,1.019118,1.021408
Evo Payments INC,5/23/2018,17790,3/16/2022,-0.004611293,0.025417,0.022384,,,0.995388707,1.025417,1.022384
Evo Payments INC,5/23/2018,17790,3/17/2022,-0.004619276,0.013941,0.012348,,,0.995380724,1.013941,1.012348
Evo Payments INC,5/23/2018,17790,3/18/2022,-0.004627259,0.012298,0.011662,,,0.995372741,1.012298,1.011662
Evo Payments INC,5/23/2018,17790,3/21/2022,-0.004635242,-0.00173,-0.000435,,,0.995364758,0.99827,0.999565
Evo Payments INC,5/23/2018,17790,3/22/2022,-0.004643225,0.01177,0.011304,,,0.995356775,1.01177,1.011304
Evo Payments INC,5/23/2018,17790,3/23/2022,-0.004651209,-0.011877,-0.012273,,,0.995348791,0.988123,0.987727
Evo Payments INC,5/23/2018,17790,3/24/2022,-0.004659192,0.013111,0.014344,,,0.995340808,1.013111,1.014344
Evo Payments INC,5/23/2018,17790,3/25/2022,-0.004667175,0.003084,0.005066,,,0.995332825,1.003084,1.005066
Evo Payments INC,5/23/2018,17790,3/28/2022,-0.004675158,0.006122,0.007145,,,0.995324842,1.006122,1.007145
Evo Payments INC,5/23/2018,17790,3/29/2022,-0.004683141,0.014708,0.012257,,,0.995316859,1.014708,1.012257
Evo Payments INC,5/23/2018,17790,3/30/2022,-0.004691124,-0.007642,-0.006294,,,0.995308876,0.992358,0.993706
Evo Payments INC,5/23/2018,17790,3/31/2022,-0.004699107,-0.014539,-0.015653,,,0.995300893,0.985461,0.984347
Evo Payments INC,5/23/2018,17790,4/1/2022,-0.00470709,0.004477,0.00341,,,0.99529291,1.004477,1.00341
Evo Payments INC,5/23/2018,17790,4/4/2022,-0.004715074,0.008316,0.008091,,,0.995284926,1.008316,1.008091
Evo Payments INC,5/23/2018,17790,4/5/2022,-0.004723057,-0.014787,-0.012552,,,0.995276943,0.985213,0.987448
Evo Payments INC,5/23/2018,17790,4/6/2022,-0.00473104,-0.011274,-0.009717,,,0.99526896,0.988726,0.990283
Evo Payments INC,5/23/2018,17790,4/7/2022,-0.004739023,0.00248,0.004253,,,0.995260977,1.00248,1.004253
Evo Payments INC,5/23/2018,17790,4/8/2022,-0.004747006,-0.003213,-0.002651,,,0.995252994,0.996787,0.997349
Evo Payments INC,5/23/2018,17790,4/11/2022,-0.004754989,-0.014385,-0.016877,,,0.995245011,0.985615,0.983123
Evo Payments INC,5/23/2018,17790,4/12/2022,-0.004762972,-0.002726,-0.003418,,,0.995237028,0.997274,0.996582
Evo Payments INC,5/23/2018,17790,4/13/2022,-0.004770956,0.013357,0.011175,,,0.995229044,1.013357,1.011175
Evo Payments INC,5/23/2018,17790,4/14/2022,-0.004778939,-0.011685,-0.012144,,,0.995221061,0.988315,0.987856
Evo Payments INC,5/23/2018,17790,4/18/2022,-0.004786922,-0.002124,-0.000205,,,0.995213078,0.997876,0.999795
Evo Payments INC,5/23/2018,17790,4/19/2022,-0.004794905,0.016325,0.016058,,,0.995205095,1.016325,1.016058
Evo Payments INC,5/23/2018,17790,4/20/2022,-0.004802888,-0.000861,-0.000619,,,0.995197112,0.999139,0.999381
Evo Payments INC,5/23/2018,17790,4/21/2022,-0.004810871,-0.016874,-0.014753,,,0.995189129,0.983126,0.985247
Evo Payments INC,5/23/2018,17790,4/22/2022,-0.004818854,-0.026383,-0.02774,,,0.995181146,0.973617,0.97226
Evo Payments INC,5/23/2018,17790,4/25/2022,-0.004826837,0.005325,0.005698,,,0.995173163,1.005325,1.005698
Evo Payments INC,5/23/2018,17790,4/26/2022,-0.004834821,-0.028336,-0.028146,,,0.995165179,0.971664,0.971854
Evo Payments INC,5/23/2018,17790,4/27/2022,-0.004842804,0.001297,0.002098,,,0.995157196,1.001297,1.002098
Evo Payments INC,5/23/2018,17790,4/28/2022,-0.004850787,0.022974,0.024747,,,0.995149213,1.022974,1.024747
Evo Payments INC,5/23/2018,17790,4/29/2022,-0.00485877,-0.033541,-0.036285,,,0.99514123,0.966459,0.963715
Evo Payments INC,5/23/2018,17790,5/2/2022,-0.004866753,0.005966,0.005675,,,0.995133247,1.005966,1.005675
Evo Payments INC,5/23/2018,17790,5/3/2022,-0.004874736,0.005111,0.004837,,,0.995125264,1.005111,1.004837
Evo Payments INC,5/23/2018,17790,5/4/2022,-0.004882719,0.027983,0.029862,,,0.995117281,1.027983,1.029862
Evo Payments INC,5/23/2018,17790,5/5/2022,-0.004890702,-0.036279,-0.03565,,,0.995109298,0.963721,0.96435
Evo Payments INC,5/23/2018,17790,5/6/2022,-0.004898686,-0.008398,-0.005674,,,0.995101314,0.991602,0.994326
Evo Payments INC,5/23/2018,17790,5/9/2022,-0.004906669,-0.035486,-0.032037,,,0.995093331,0.964514,0.967963
Evo Payments INC,5/23/2018,17790,5/10/2022,-0.004914652,0.001278,0.002458,,,0.995085348,1.001278,1.002458
Evo Payments INC,5/23/2018,17790,5/11/2022,-0.004922635,-0.017115,-0.016463,,,0.995077365,0.982885,0.983537
Evo Payments INC,5/23/2018,17790,5/12/2022,-0.004930618,0.00147,-0.001296,,,0.995069382,1.00147,0.998704
Evo Payments INC,5/23/2018,17790,5/13/2022,-0.004938601,0.026999,0.02387,,,0.995061399,1.026999,1.02387
Evo Payments INC,5/23/2018,17790,5/16/2022,-0.004946584,-0.004679,-0.003946,,,0.995053416,0.995321,0.996054
Evo Payments INC,5/23/2018,17790,5/17/2022,-0.004954568,0.020557,0.02017,,,0.995045432,1.020557,1.02017
Evo Payments INC,5/23/2018,17790,5/18/2022,-0.004962551,-0.037661,-0.040395,,,0.995037449,0.962339,0.959605
Evo Payments INC,5/23/2018,17790,5/19/2022,-0.004970534,-0.002115,-0.005834,,,0.995029466,0.997885,0.994166
Evo Payments INC,5/23/2018,17790,5/20/2022,-0.004978517,-0.000025,0.000146,,,0.995021483,0.999975,1.000146
Evo Payments INC,5/23/2018,17790,5/23/2022,-0.0049865,0.016398,0.018555,,,0.9950135,1.016398,1.018555
Evo Payments INC,5/23/2018,17790,5/24/2022,-0.004994483,-0.010605,-0.008121,,,0.995005517,0.989395,0.991879
Evo Payments INC,5/23/2018,17790,5/25/2022,-0.005002466,0.011199,0.009451,,,0.994997534,1.011199,1.009451
Evo Payments INC,5/23/2018,17790,5/26/2022,-0.005010449,0.019776,0.019883,,,0.994989551,1.019776,1.019883
Evo Payments INC,5/23/2018,17790,5/27/2022,-0.005018433,0.024482,0.024742,,,0.994981567,1.024482,1.024742
Evo Payments INC,5/23/2018,17790,5/31/2022,-0.005026416,-0.006957,-0.006274,,,0.994973584,0.993043,0.993726
Evo Payments INC,5/23/2018,17790,6/1/2022,-0.005034399,-0.006968,-0.007483,,,0.994965601,0.993032,0.992517
Evo Payments INC,5/23/2018,17790,6/2/2022,-0.005042382,0.020266,0.018431,,,0.994957618,1.020266,1.018431
Evo Payments INC,5/23/2018,17790,6/3/2022,-0.005050365,-0.01536,-0.016347,,,0.994949635,0.98464,0.983653
Evo Payments INC,5/23/2018,17790,6/6/2022,-0.005058348,0.002955,0.003137,,,0.994941652,1.002955,1.003137
Evo Payments INC,5/23/2018,17790,6/7/2022,-0.005066331,0.009806,0.009523,,,0.994933669,1.009806,1.009523
Evo Payments INC,5/23/2018,17790,6/8/2022,-0.005074315,-0.010409,-0.010794,,,0.994925685,0.989591,0.989206
Evo Payments INC,5/23/2018,17790,6/9/2022,-0.005082298,-0.02358,-0.023799,,,0.994917702,0.97642,0.976201
Evo Payments INC,5/23/2018,17790,6/10/2022,-0.005090281,-0.028242,-0.02911,,,0.994909719,0.971758,0.97089
Evo Payments INC,5/23/2018,17790,6/13/2022,-0.005098264,-0.040683,-0.038768,,,0.994901736,0.959317,0.961232
Evo Payments INC,5/23/2018,17790,6/14/2022,-0.005106247,-0.003455,-0.003774,,,0.994893753,0.996545,0.996226
Evo Payments INC,5/23/2018,17790,6/15/2022,-0.00511423,0.014988,0.014593,,,0.99488577,1.014988,1.014593
Evo Payments INC,5/23/2018,17790,6/16/2022,-0.005122213,-0.034247,-0.032512,,,0.994877787,0.965753,0.967488
Evo Payments INC,5/23/2018,17790,6/17/2022,-0.005130196,0.003997,0.002201,,,0.994869804,1.003997,1.002201
Evo Payments INC,5/23/2018,17790,6/21/2022,-0.00513818,0.022509,0.024477,,,0.99486182,1.022509,1.024477
Evo Payments INC,5/23/2018,17790,6/22/2022,-0.005146163,-0.002209,-0.001302,,,0.994853837,0.997791,0.998698
Evo Payments INC,5/23/2018,17790,6/23/2022,-0.005154146,0.009173,0.009532,,,0.994845854,1.009173,1.009532
Evo Payments INC,5/23/2018,17790,6/24/2022,-0.005162129,0.029803,0.030563,,,0.994837871,1.029803,1.030563
Evo Payments INC,5/23/2018,17790,6/27/2022,-0.005170112,-0.002129,-0.002973,,,0.994829888,0.997871,0.997027
Evo Payments INC,5/23/2018,17790,6/28/2022,-0.005178095,-0.018709,-0.020143,,,0.994821905,0.981291,0.979857
Evo Payments INC,5/23/2018,17790,6/29/2022,-0.005186078,-0.002681,-0.000712,,,0.994813922,0.997319,0.999288
Evo Payments INC,5/23/2018,17790,6/30/2022,-0.005194062,-0.008944,-0.008759,,,0.994805938,0.991056,0.991241
Evo Payments INC,5/23/2018,17790,7/1/2022,-0.005202045,0.011007,0.010554,,,0.994797955,1.011007,1.010554
Evo Payments INC,5/23/2018,17790,7/5/2022,-0.005210028,0.002031,0.001584,,,0.994789972,1.002031,1.001584
Evo Payments INC,5/23/2018,17790,7/6/2022,-0.005218011,0.000678,0.003573,,,0.994781989,1.000678,1.003573
Evo Payments INC,5/23/2018,17790,7/7/2022,-0.005225994,0.016903,0.014965,,,0.994774006,1.016903,1.014965
Evo Payments INC,5/23/2018,17790,7/8/2022,-0.005233977,-0.000824,-0.00083,,,0.994766023,0.999176,0.99917
Evo Payments INC,5/23/2018,17790,7/11/2022,-0.00524196,-0.013163,-0.011527,,,0.99475804,0.986837,0.988473
Evo Payments INC,5/23/2018,17790,7/12/2022,-0.005249943,-0.008058,-0.009244,,,0.994750057,0.991942,0.990756
Evo Payments INC,5/23/2018,17790,7/13/2022,-0.005257927,-0.003428,-0.004457,,,0.994742073,0.996572,0.995543
Evo Payments INC,5/23/2018,17790,7/14/2022,-0.00526591,-0.005548,-0.002999,,,0.99473409,0.994452,0.997001
Evo Payments INC,5/23/2018,17790,7/15/2022,-0.005273893,0.018544,0.019201,,,0.994726107,1.018544,1.019201
Evo Payments INC,5/23/2018,17790,7/18/2022,-0.005281876,-0.005534,-0.008364,,,0.994718124,0.994466,0.991636
Evo Payments INC,5/23/2018,17790,7/19/2022,-0.005289859,0.027387,0.027628,,,0.994710141,1.027387,1.027628
Evo Payments INC,5/23/2018,17790,7/20/2022,-0.005297842,0.007874,0.005896,,,0.994702158,1.007874,1.005896
Evo Payments INC,5/23/2018,17790,7/21/2022,-0.005305825,0.00935,0.009861,,,0.994694175,1.00935,1.009861
Evo Payments INC,5/23/2018,17790,7/22/2022,-0.005313808,-0.010468,-0.009332,,,0.994686192,0.989532,0.990668
Evo Payments INC,5/23/2018,17790,7/25/2022,-0.005321792,0.001988,0.001315,,,0.994678208,1.001988,1.001315
Evo Payments INC,5/23/2018,17790,7/26/2022,-0.005329775,-0.01184,-0.011543,,,0.994670225,0.98816,0.988457
Evo Payments INC,5/23/2018,17790,7/27/2022,-0.005337758,0.025316,0.026156,,,0.994662242,1.025316,1.026156
Evo Payments INC,5/23/2018,17790,7/28/2022,-0.005345741,0.012437,0.012133,,,0.994654259,1.012437,1.012133
Evo Payments INC,5/23/2018,17790,7/29/2022,-0.005353724,0.013413,0.014208,,,0.994646276,1.013413,1.014208
Evo Payments INC,5/23/2018,17790,8/1/2022,-0.005361707,-0.002153,-0.002823,,,0.994638293,0.997847,0.997177
Evo Payments INC,5/23/2018,17790,8/2/2022,-0.00536969,-0.005244,-0.006662,,,0.99463031,0.994756,0.993338
Evo Payments INC,5/23/2018,17790,8/3/2022,C,0.014969,0.015638,,,#VALUE!,1.014969,1.015638
Evo Payments INC,5/23/2018,17790,8/4/2022,-0.005377674,-0.000469,-0.000777,,,0.994622326,0.999531,0.999223
Evo Payments INC,5/23/2018,17790,8/5/2022,-0.005385657,-0.000378,-0.001626,,,0.994614343,0.999622,0.998374
Evo Payments INC,5/23/2018,17790,8/8/2022,-0.00539364,0.001213,-0.001238,,,0.99460636,1.001213,0.998762
Evo Payments INC,5/23/2018,17790,8/9/2022,-0.005401623,-0.006349,-0.004249,,,0.994598377,0.993651,0.995751
Evo Payments INC,5/23/2018,17790,8/10/2022,-0.005409606,0.022615,0.021291,,,0.994590394,1.022615,1.021291
Evo Payments INC,5/23/2018,17790,8/11/2022,-0.005417589,-0.000224,-0.000705,,,0.994582411,0.999776,0.999295
Evo Payments INC,5/23/2018,17790,8/12/2022,-0.005425572,0.01685,0.017322,,,0.994574428,1.01685,1.017322
Evo Payments INC,5/23/2018,17790,8/15/2022,-0.005433555,0.002804,0.003969,,,0.994566445,1.002804,1.003969
Evo Payments INC,5/23/2018,17790,8/16/2022,-0.005441539,0.001907,0.001876,,,0.994558461,1.001907,1.001876
Evo Payments INC,5/23/2018,17790,8/17/2022,-0.005449522,-0.00919,-0.007238,,,0.994550478,0.99081,0.992762
Evo Payments INC,5/23/2018,17790,8/18/2022,-0.005457505,0.002709,0.00227,,,0.994542495,1.002709,1.00227
Evo Payments INC,5/23/2018,17790,8/19/2022,-0.005465488,-0.014641,-0.0129,,,0.994534512,0.985359,0.9871
Evo Payments INC,5/23/2018,17790,8/22/2022,-0.005473471,-0.020291,-0.0214,,,0.994526529,0.979709,0.9786
Evo Payments INC,5/23/2018,17790,8/23/2022,-0.005481454,-0.000708,-0.002238,,,0.994518546,0.999292,0.997762
Evo Payments INC,5/23/2018,17790,8/24/2022,-0.005489437,0.003948,0.002916,,,0.994510563,1.003948,1.002916
Evo Payments INC,5/23/2018,17790,8/25/2022,-0.005497421,0.014208,0.014092,,,0.994502579,1.014208,1.014092
Evo Payments INC,5/23/2018,17790,8/26/2022,-0.005505404,-0.031867,-0.033688,,,0.994494596,0.968133,0.966312
Evo Payments INC,5/23/2018,17790,8/29/2022,-0.005513387,-0.006512,-0.006666,,,0.994486613,0.993488,0.993334
Evo Payments INC,5/23/2018,17790,8/30/2022,-0.00552137,-0.011448,-0.011028,,,0.99447863,0.988552,0.988972
Evo Payments INC,5/23/2018,17790,8/31/2022,-0.005529353,-0.007188,-0.007817,,,0.994470647,0.992812,0.992183
Evo Payments INC,5/23/2018,17790,9/1/2022,-0.005537336,-0.001093,0.002996,,,0.994462664,0.998907,1.002996
Evo Payments INC,5/23/2018,17790,9/2/2022,-0.005545319,-0.008552,-0.010736,,,0.994454681,0.991448,0.989264
Evo Payments INC,5/23/2018,17790,9/6/2022,-0.005553302,-0.004937,-0.004095,,,0.994446698,0.995063,0.995905
Evo Payments INC,5/23/2018,17790,9/7/2022,-0.005561286,0.018279,0.018341,,,0.994438714,1.018279,1.018341
Evo Payments INC,5/23/2018,17790,9/8/2022,-0.005569269,0.007387,0.006611,,,0.994430731,1.007387,1.006611
Evo Payments INC,5/23/2018,17790,9/9/2022,-0.005577252,0.016683,0.015271,,,0.994422748,1.016683,1.015271
Evo Payments INC,5/23/2018,17790,9/12/2022,-0.005585235,0.010793,0.010584,,,0.994414765,1.010793,1.010584
Evo Payments INC,5/23/2018,17790,9/13/2022,-0.005593218,-0.04055,-0.043237,,,0.994406782,0.95945,0.956763
Evo Payments INC,5/23/2018,17790,9/14/2022,-0.005601201,0.003995,0.003387,,,0.994398799,1.003995,1.003387
Evo Payments INC,5/23/2018,17790,9/15/2022,-0.005609184,-0.010278,-0.011318,,,0.994390816,0.989722,0.988682
Evo Payments INC,5/23/2018,17790,9/16/2022,-0.005617167,-0.009523,-0.007182,,,0.994382833,0.990477,0.992818
Evo Payments INC,5/23/2018,17790,9/19/2022,-0.005625151,0.006945,0.006857,,,0.994374849,1.006945,1.006857
Evo Payments INC,5/23/2018,17790,9/20/2022,-0.005633134,-0.012176,-0.011272,,,0.994366866,0.987824,0.988728
Evo Payments INC,5/23/2018,17790,9/21/2022,-0.005641117,-0.015953,-0.017116,,,0.994358883,0.984047,0.982884
Evo Payments INC,5/23/2018,17790,9/22/2022,-0.0056491,-0.011461,-0.008428,,,0.9943509,0.988539,0.991572
Evo Payments INC,5/23/2018,17790,9/23/2022,-0.005657083,-0.019087,-0.017233,,,0.994342917,0.980913,0.982767
Evo Payments INC,5/23/2018,17790,9/26/2022,-0.005665066,-0.01147,-0.010341,,,0.994334934,0.98853,0.989659
Evo Payments INC,5/23/2018,17790,9/27/2022,-0.005673049,-0.00073,-0.00212,,,0.994326951,0.99927,0.99788
Evo Payments INC,5/23/2018,17790,9/28/2022,-0.005681033,0.021612,0.019672,,,0.994318967,1.021612,1.019672
Evo Payments INC,5/23/2018,17790,9/29/2022,-0.005689016,-0.020935,-0.021126,,,0.994310984,0.979065,0.978874
Evo Payments INC,5/23/2018,17790,9/30/2022,-0.005696999,-0.012296,-0.015067,,,0.994303001,0.987704,0.984933
